id,parent_project_id,project_id,rfd_ref_no,transaction_type,transaction_date,value,currency,value_date,description,provider_org,receiver_org,disbursement_channel,sector,recipient_country,recipient_region,narrative,aid_type,tied_status,transaction_code,disbursement_channel_code,flow_type,finance_type
1000001956_0019017619561078_06-25-1990-00:00:00_Disbursement,1100000101,1000001956,0019017619561078,Disbursement,1990-06-25T00:00:00.000Z,123846.25,XDR,1990-06-25T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0019017619561078 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018701419561044_01-14-1987-00:00:00_Disbursement,1100000101,1000001956,0018701419561044,Disbursement,1987-01-14T00:00:00.000Z,12617.7,XDR,1987-01-14T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018701419561044 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018736219561057_12-28-1987-00:00:00_Disbursement,1100000101,1000001956,0018736219561057,Disbursement,1987-12-28T00:00:00.000Z,114025.26,XDR,1987-12-28T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018736219561057 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018935419561076_12-20-1989-00:00:00_Disbursement,1100000101,1000001956,0018935419561076,Disbursement,1989-12-20T00:00:00.000Z,64244.34,XDR,1989-12-20T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018935419561076 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018417919561007_06-27-1984-00:00:00_Disbursement,1100000101,1000001956,0018417919561007,Disbursement,1984-06-27T00:00:00.000Z,111858.17,XDR,1984-06-27T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018417919561007 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018730119561058_10-28-1987-00:00:00_Disbursement,1100000101,1000001956,0018730119561058,Disbursement,1987-10-28T00:00:00.000Z,18063.51,XDR,1987-10-28T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018730119561058 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018423719561012_08-24-1984-00:00:00_Disbursement,1100000101,1000001956,0018423719561012,Disbursement,1984-08-24T00:00:00.000Z,214279.55,XDR,1984-08-24T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018423719561012 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018614319561039_05-23-1986-00:00:00_Disbursement,1100000101,1000001956,0018614319561039,Disbursement,1986-05-23T00:00:00.000Z,355464.19,XDR,1986-05-23T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018614319561039 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018404019561002_02-09-1984-00:00:00_Disbursement,1100000101,1000001956,0018404019561002,Disbursement,1984-02-09T00:00:00.000Z,26899.78,XDR,1984-02-09T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018404019561002 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018436319561018_12-28-1984-00:00:00_Disbursement,1100000101,1000001956,0018436319561018,Disbursement,1984-12-28T00:00:00.000Z,18874.26,XDR,1984-12-28T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018436319561018 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018829319561070_10-19-1988-00:00:00_Disbursement,1100000101,1000001956,0018829319561070,Disbursement,1988-10-19T00:00:00.000Z,50384.41,XDR,1988-10-19T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018829319561070 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018707919561046_03-20-1987-00:00:00_Disbursement,1100000101,1000001956,0018707919561046,Disbursement,1987-03-20T00:00:00.000Z,46243.48,XDR,1987-03-20T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018707919561046 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018924719561074_09-04-1989-00:00:00_Disbursement,1100000101,1000001956,0018924719561074,Disbursement,1989-09-04T00:00:00.000Z,210661.93,XDR,1989-09-04T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018924719561074 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018829319561069_10-19-1988-00:00:00_Disbursement,1100000101,1000001956,0018829319561069,Disbursement,1988-10-19T00:00:00.000Z,15704.04,XDR,1988-10-19T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018829319561069 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018436319561019_12-28-1984-00:00:00_Disbursement,1100000101,1000001956,0018436319561019,Disbursement,1984-12-28T00:00:00.000Z,4126.42,XDR,1984-12-28T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018436319561019 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018526119561026_09-18-1985-00:00:00_Disbursement,1100000101,1000001956,0018526119561026,Disbursement,1985-09-18T00:00:00.000Z,39661.08,XDR,1985-09-18T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018526119561026 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018608019561036_03-21-1986-00:00:00_Disbursement,1100000101,1000001956,0018608019561036,Disbursement,1986-03-21T00:00:00.000Z,15888.19,XDR,1986-03-21T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018608019561036 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018417919561008_06-27-1984-00:00:00_Disbursement,1100000101,1000001956,0018417919561008,Disbursement,1984-06-27T00:00:00.000Z,5296.61,XDR,1984-06-27T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018417919561008 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018423319561009_08-20-1984-00:00:00_Disbursement,1100000101,1000001956,0018423319561009,Disbursement,1984-08-20T00:00:00.000Z,255058.02,XDR,1984-08-20T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018423319561009 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018414419561005_05-23-1984-00:00:00_Disbursement,1100000101,1000001956,0018414419561005,Disbursement,1984-05-23T00:00:00.000Z,143694.54,XDR,1984-05-23T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018414419561005 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018723819561056_08-26-1987-00:00:00_Disbursement,1100000101,1000001956,0018723819561056,Disbursement,1987-08-26T00:00:00.000Z,14977.12,XDR,1987-08-26T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018723819561056 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018626919561041_09-26-1986-00:00:00_Disbursement,1100000101,1000001956,0018626919561041,Disbursement,1986-09-26T00:00:00.000Z,10350.65,XDR,1986-09-26T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018626919561041 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018423719561010_08-24-1984-00:00:00_Disbursement,1100000101,1000001956,0018423719561010,Disbursement,1984-08-24T00:00:00.000Z,23774.42,XDR,1984-08-24T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018423719561010 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018433319561015_11-28-1984-00:00:00_Disbursement,1100000101,1000001956,0018433319561015,Disbursement,1984-11-28T00:00:00.000Z,8865.62,XDR,1984-11-28T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018433319561015 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018626919561042_09-26-1986-00:00:00_Disbursement,1100000101,1000001956,0018626919561042,Disbursement,1986-09-26T00:00:00.000Z,215200.37,XDR,1986-09-26T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018626919561042 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018701419561045_01-14-1987-00:00:00_Disbursement,1100000101,1000001956,0018701419561045,Disbursement,1987-01-14T00:00:00.000Z,19852.96,XDR,1987-01-14T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018701419561045 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0019101619561080_01-16-1991-00:00:00_Disbursement,1100000101,1000001956,0019101619561080,Disbursement,1991-01-16T00:00:00.000Z,95712.3,XDR,1991-01-16T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0019101619561080 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018436319561017_12-28-1984-00:00:00_Disbursement,1100000101,1000001956,0018436319561017,Disbursement,1984-12-28T00:00:00.000Z,46786.79,XDR,1984-12-28T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018436319561017 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018601019561032_01-10-1986-00:00:00_Disbursement,1100000101,1000001956,0018601019561032,Disbursement,1986-01-10T00:00:00.000Z,79434.46,XDR,1986-01-10T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018601019561032 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018818319561064_07-01-1988-00:00:00_Disbursement,1100000101,1000001956,0018818319561064,Disbursement,1988-07-01T00:00:00.000Z,28489.27,XDR,1988-07-01T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018818319561064 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018426319561013_09-19-1984-00:00:00_Disbursement,1100000101,1000001956,0018426319561013,Disbursement,1984-09-19T00:00:00.000Z,85790.54,XDR,1984-09-19T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018426319561013 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018613419561037_05-14-1986-00:00:00_Disbursement,1100000101,1000001956,0018613419561037,Disbursement,1986-05-14T00:00:00.000Z,47320.33,XDR,1986-05-14T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018613419561037 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018816719561063_06-15-1988-00:00:00_Disbursement,1100000101,1000001956,0018816719561063,Disbursement,1988-06-15T00:00:00.000Z,100174.51,XDR,1988-06-15T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018816719561063 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018536419561031_12-30-1985-00:00:00_Disbursement,1100000101,1000001956,0018536419561031,Disbursement,1985-12-30T00:00:00.000Z,8779.44,XDR,1985-12-30T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018536419561031 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018715219561052_06-01-1987-00:00:00_Disbursement,1100000101,1000001956,0018715219561052,Disbursement,1987-06-01T00:00:00.000Z,297105.0,XDR,1987-06-01T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018715219561052 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018506519561020_03-06-1985-00:00:00_Disbursement,1100000101,1000001956,0018506519561020,Disbursement,1985-03-06T00:00:00.000Z,400006.87,XDR,1985-03-06T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018506519561020 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018513719561025_05-17-1985-00:00:00_Disbursement,1100000101,1000001956,0018513719561025,Disbursement,1985-05-17T00:00:00.000Z,15866.12,XDR,1985-05-17T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018513719561025 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018413219561003_05-11-1984-00:00:00_Disbursement,1100000101,1000001956,0018413219561003,Disbursement,1984-05-11T00:00:00.000Z,59163.35,XDR,1984-05-11T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018413219561003 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018531019561029_11-06-1985-00:00:00_Disbursement,1100000101,1000001956,0018531019561029,Disbursement,1985-11-06T00:00:00.000Z,808107.38,XDR,1985-11-06T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018531019561029 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018806419561061_03-04-1988-00:00:00_Disbursement,1100000101,1000001956,0018806419561061,Disbursement,1988-03-04T00:00:00.000Z,98481.73,XDR,1988-03-04T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018806419561061 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018531019561028_11-06-1985-00:00:00_Disbursement,1100000101,1000001956,0018531019561028,Disbursement,1985-11-06T00:00:00.000Z,7612.58,XDR,1985-11-06T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018531019561028 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001957__09-14-1982-00:00:00_Commitment,1100000102,1000001957,,Commitment,1982-09-14T00:00:00.000Z,3713814.56,XDR,1982-09-14T00:00:00.000Z,1000001957 L-I--102-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BF,WCA,1000001957 LOANS,C01, ,2,1,20,421
1000001957_0018704919571033_02-18-1987-00:00:00_Disbursement,1100000102,1000001957,0018704919571033,Disbursement,1987-02-18T00:00:00.000Z,55120.75,XDR,1987-02-18T00:00:00.000Z,1000001957 L-I--102-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BF,WCA,1000001957 0018704919571033 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001957_0018522619571023_08-14-1985-00:00:00_Disbursement,1100000102,1000001957,0018522619571023,Disbursement,1985-08-14T00:00:00.000Z,51067.73,XDR,1985-08-14T00:00:00.000Z,1000001957 L-I--102-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BF,WCA,1000001957 0018522619571023 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001957_0018834919571053_12-14-1988-00:00:00_Disbursement,1100000102,1000001957,0018834919571053,Disbursement,1988-12-14T00:00:00.000Z,11096.7,XDR,1988-12-14T00:00:00.000Z,1000001957 L-I--102-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BF,WCA,1000001957 0018834919571053 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001957_0018631619571027_11-12-1986-00:00:00_Disbursement,1100000102,1000001957,0018631619571027,Disbursement,1986-11-12T00:00:00.000Z,42930.14,XDR,1986-11-12T00:00:00.000Z,1000001957 L-I--102-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BF,WCA,1000001957 0018631619571027 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001957_0018416519571011_06-13-1984-00:00:00_Disbursement,1100000102,1000001957,0018416519571011,Disbursement,1984-06-13T00:00:00.000Z,78504.99,XDR,1984-06-13T00:00:00.000Z,1000001957 L-I--102-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BF,WCA,1000001957 0018416519571011 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001957_0018617619571026_06-25-1986-00:00:00_Disbursement,1100000102,1000001957,0018617619571026,Disbursement,1986-06-25T00:00:00.000Z,23341.18,XDR,1986-06-25T00:00:00.000Z,1000001957 L-I--102-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BF,WCA,1000001957 0018617619571026 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001957_0018631619571028_11-12-1986-00:00:00_Disbursement,1100000102,1000001957,0018631619571028,Disbursement,1986-11-12T00:00:00.000Z,6376.55,XDR,1986-11-12T00:00:00.000Z,1000001957 L-I--102-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BF,WCA,1000001957 0018631619571028 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001957_0018834919571051_12-14-1988-00:00:00_Disbursement,1100000102,1000001957,0018834919571051,Disbursement,1988-12-14T00:00:00.000Z,27653.62,XDR,1988-12-14T00:00:00.000Z,1000001957 L-I--102-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BF,WCA,1000001957 0018834919571051 Direct Payment/Reimbursement,C01, ,3,1,20,421
